area,cand_no,cand_name,party,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,ticket_num
新北市中和區中安里,1,林素媛,中國國民黨,f,0471102,56,新北市,高中,Y,Y,1822
新北市中和區泰安里,1,葉玉伴,中國國民黨,f,0380420,65,臺灣省,專科,Y,Y,1592
新北市中和區秀山里,1,林秋宇,中國國民黨,m,0431130,59,台南市,其他,Y,Y,1987
新北市中和區秀成里,1,張合盛,無黨籍及未經政黨推薦,m,0580212,45,新北市,其他,N,N,684
新北市中和區秀成里,2,吳金松,中國國民黨,m,0471120,56,臺灣省,其他,Y,Y,1112
新北市中和區秀義里,1,盧龍州,無黨籍及未經政黨推薦,m,0430630,60,臺灣省,其他,Y,Y,1259
新北市中和區秀福里,1,林江西,無黨籍及未經政黨推薦,m,0360105,67,臺灣省,大學,Y,Y,2194
新北市中和區秀景里,1,李淙河,中國國民黨,m,0451213,57,新北市,高中,Y,Y,2652
新北市中和區秀明里,1,施義男,中國國民黨,m,0580710,45,臺灣省,高中,Y,Y,1948
新北市中和區秀峰里,1,周存炎,中國國民黨,m,0480707,55,新北市,高中,Y,Y,1966
新北市中和區秀士里,1,黃源亮,中國國民黨,m,0361219,66,台中市,其他,Y,N,637
新北市中和區秀士里,2,洪天佑,無黨籍及未經政黨推薦,m,0400617,63,台北市,其他,N,Y,765
新北市中和區秀水里,1,康金蓮,民主進步黨,f,0450605,58,臺灣省,其他,N,N,913
新北市中和區秀水里,2,林谷峰,中國國民黨,m,0311108,72,臺灣省,其他,Y,Y,1078
新北市中和區秀仁里,1,陳慶章,中國國民黨,m,0490310,54,臺灣省,其他,Y,Y,1016
新北市中和區秀仁里,2,康秋雲,無黨籍及未經政黨推薦,f,0541001,49,台北市,其他,N,N,702
新北市永和區光復里,1,林炳文,中國國民黨,m,0460822,57,新北市,高中,Y,Y,770
新北市永和區網溪里,1,許煌昌,無黨籍及未經政黨推薦,m,0581120,45,臺灣省,碩士,N,N,323
新北市永和區網溪里,2,滕嘉俊,中國國民黨,m,0451020,58,新北市,專科,Y,Y,344
新北市永和區復興里,1,葉斯修,中國國民黨,m,0500324,53,臺灣省,其他,Y,Y,979
新北市永和區竹林里,1,林本,中國國民黨,m,0291117,74,臺灣省,其他,Y,N,787
新北市永和區竹林里,2,王素娥,中國國民黨,f,0400828,63,臺灣省,其他,N,Y,1217
新北市永和區桂林里,1,陳映璇,中國國民黨,f,0600509,43,台北市,大學,Y,Y,1538
新北市永和區上林里,1,林維楠,中國國民黨,m,0401020,63,台中市,高中,Y,Y,1468
新北市永和區福林里,1,莊水獅,無黨籍及未經政黨推薦,m,0390113,64,臺灣省,其他,Y,Y,1411
新北市永和區勵行里,1,洪敏,中國國民黨,f,0300102,73,台中市,其他,Y,Y,563
新北市永和區中興里,1,林東誼,中國國民黨,m,0670519,36,新北市,高中,N,Y,971
新北市永和區中興里,2,袁江龍,無黨籍及未經政黨推薦,m,0540101,49,台北市,高中,N,N,485
新北市永和區永興里,1,陳錦松,中國國民黨,m,0450520,58,新北市,專科,Y,Y,1297
新北市永和區正興里,1,郭文達,無黨籍及未經政黨推薦,m,0380205,65,臺灣省,專科,N,N,531
新北市永和區正興里,2,江貴滿,中國國民黨,f,0530602,50,新北市,高中,Y,Y,676
新北市永和區豫溪里,1,簡炳南,中國國民黨,m,0350917,68,臺灣省,高中,Y,Y,1477
新北市永和區光明里,1,孫金樑,中國國民黨,m,0390108,64,台南市,專科,Y,Y,1299
新北市永和區福和里,1,呂昶祺,中國國民黨,m,0441216,58,台北市,高中,Y,Y,2057
新北市永和區得和里,1,陳秋福,無黨籍及未經政黨推薦,m,0401014,63,新北市,高中,N,N,905
新北市永和區得和里,2,蔡綉花,中國國民黨,f,0450220,58,臺灣省,高中,Y,Y,1444
新北市永和區永貞里,1,薛凌亞,無黨籍及未經政黨推薦,f,0601014,43,台北市,碩士,N,Y,652
新北市永和區永貞里,2,劉昭煌,無黨籍及未經政黨推薦,m,0450820,58,臺灣省,高中,N,N,470
新北市永和區永貞里,3,李瓊瑤,中國國民黨,f,0411228,61,臺灣省,其他,Y,N,628
新北市永和區永貞里,4,李易靜,人民民主陣線,f,0500925,53,新北市,高中,N,N,67
新北市永和區永福里,1,陳清香,中國國民黨,f,0530510,50,臺灣省,高中,Y,Y,1279
新北市永和區河濱里,1,孫黃秋月,中國國民黨,f,0480726,55,臺灣省,高中,Y,Y,1405
新北市永和區秀和里,1,姚耀婷,人民民主陣線,f,0720923,31,台北市,碩士,N,N,1006
新北市永和區秀和里,2,孫啟忠,中國國民黨,m,0520527,51,新北市,高中,Y,Y,1473
新北市永和區永元里,1,呂卓春英,中國國民黨,f,0350710,68,新北市,其他,Y,Y,1363
新北市永和區永元里,2,黃榮富,無黨籍及未經政黨推薦,m,0370106,66,台北市,高中,N,N,1160
新北市永和區民權里,1,鄭文昌,中國國民黨,m,0441206,58,臺灣省,高中,Y,Y,1178
新北市永和區民權里,2,王成愷,無黨籍及未經政黨推薦,m,0700502,33,新北市,大學,N,N,1043
新北市永和區民族里,1,邱秀蘭,中國國民黨,f,0560817,47,臺灣省,碩士,Y,Y,1918
新北市永和區秀朗里,1,許丁旺,中國國民黨,m,0370912,66,新北市,其他,Y,N,1050
新北市永和區秀朗里,2,沈賜是,無黨籍及未經政黨推薦,f,0411028,62,臺灣省,高中,N,Y,1177
新北市永和區秀成里,1,黃定為,親民黨,m,0510905,52,臺灣省,專科,N,Y,752
新北市永和區秀成里,2,周素戀,民主進步黨,f,0500220,53,臺灣省,其他,N,N,193
新北市永和區秀成里,3,劉希舜,中國國民黨,m,0500224,53,新北市,高中,N,N,714
新北市永和區秀林里,1,関宏達,中國國民黨,m,0530419,50,新北市,高中,Y,Y,1667
新北市永和區秀得里,1,高欽,中國國民黨,m,0410616,62,新北市,其他,Y,Y,1108
新北市永和區秀元里,1,饒金妹,中國國民黨,f,0500720,53,臺灣省,高中,Y,Y,1409
新北市永和區民生里,1,鄭宏子糧,無黨籍及未經政黨推薦,m,0570901,46,臺灣省,專科,N,N,121
新北市永和區民生里,2,盧燕山,中國國民黨,m,0430318,60,臺灣省,大學,Y,Y,1383
新北市永和區民生里,3,賴深明,中國國民黨,m,0420710,61,臺灣省,高中,N,N,749
新北市永和區民本里,1,林山田,中國國民黨,m,0370320,66,臺灣省,其他,Y,Y,1473
新北市永和區民富里,1,李宗賢,中國國民黨,m,0440524,59,新北市,高中,Y,Y,1291
新北市永和區民樂里,1,王瀛洲,無黨籍及未經政黨推薦,m,0450224,58,台北市,專科,N,N,700
新北市永和區民樂里,2,劉善珍,中國國民黨,f,0490306,54,臺灣省,高中,N,Y,1613
新北市永和區民治里,1,蔡俊民,無黨籍及未經政黨推薦,m,0490105,54,臺灣省,其他,N,Y,769
新北市永和區民治里,2,鄭毛川,中國國民黨,m,0320921,71,臺灣省,其他,Y,N,697
新北市永和區智光里,1,趙振丞,中國國民黨,m,0311127,72,臺灣省,其他,Y,Y,1422
新北市永和區潭安里,1,游源潭,中國國民黨,m,0481101,55,新北市,高中,Y,Y,2096
新北市永和區潭墘里,1,沈易鈞,無黨籍及未經政黨推薦,m,0490526,54,台南市,其他,N,N,1057
新北市永和區潭墘里,2,阮汪淑華,中國國民黨,f,0470310,56,台北市,高中,Y,Y,1173
新北市永和區店街里,1,陳茂己,中國國民黨,m,0430106,60,新北市,高中,Y,Y,1587
新北市永和區大新里,1,朱文燦,中國國民黨,m,0421001,61,臺灣省,大學,Y,Y,1247
新北市永和區永安里,1,陳欽宗,中國國民黨,m,0440328,59,新北市,高中,Y,Y,1812
新北市永和區永樂里,1,黃明壽,中國國民黨,m,0391005,64,新北市,高中,Y,N,476
新北市永和區永樂里,2,許政鎧,無黨籍及未經政黨推薦,m,0711106,32,台北市,高中,N,Y,820
新北市永和區水源里,1,柯義和,中國國民黨,m,0430203,60,台南市,其他,Y,Y,1775
新北市永和區協和里,1,陳啟宏,中國國民黨,m,0520813,51,臺灣省,其他,Y,Y,1171
新北市永和區雙和里,1,黃四海,無黨籍及未經政黨推薦,m,0380601,65,台北市,大學,Y,Y,1575
新北市永和區安和里,1,鄧長安,無黨籍及未經政黨推薦,m,0700630,33,台北市,大學,N,Y,1183
新北市永和區安和里,2,沈江湖,中國國民黨,m,0470601,56,臺灣省,其他,Y,N,820
新北市永和區前溪里,1,李素楨,人民民主陣線,f,0540308,49,新北市,碩士,N,N,276
新北市永和區前溪里,2,方金源,中國國民黨,m,0421001,61,臺灣省,專科,Y,Y,746
新北市永和區和平里,1,柳舒雲,中國國民黨,m,0430325,60,台北市,高中,Y,Y,1966
新北市永和區保平里,1,蕭世釧,中國國民黨,m,0380218,65,臺灣省,專科,Y,Y,2050
新北市永和區中溪里,1,陳朝欽,無黨籍及未經政黨推薦,m,0541105,49,新北市,其他,N,N,1063
新北市永和區中溪里,2,吳春玉,無黨籍及未經政黨推薦,f,0481016,55,臺灣省,其他,N,Y,1224
新北市永和區中溪里,3,林溪祥,無黨籍及未經政黨推薦,m,0520127,51,新北市,大學,N,N,201
新北市永和區保安里,1,許承煬,中國國民黨,m,0531217,49,新北市,高中,Y,Y,2854
新北市永和區保順里,1,夏明橋,無黨籍及未經政黨推薦,m,0441006,59,臺灣省,其他,N,N,719
新北市永和區保順里,2,陳國楨,無黨籍及未經政黨推薦,m,0400518,63,臺灣省,高中,N,N,1522
新北市永和區保順里,3,簡碧雪,無黨籍及未經政黨推薦,f,0400506,63,新北市,其他,N,N,594
新北市永和區保順里,4,林葉成,中國國民黨,m,0430301,60,新北市,高中,Y,Y,1761
新北市永和區下溪里,1,林敏德,中國國民黨,m,0611015,42,新北市,專科,Y,Y,1812
新北市永和區大同里,1,陳健蒼,中國國民黨,m,0521013,51,新北市,專科,Y,Y,485
新北市永和區新生里,1,郭善福,中國國民黨,m,0330801,70,其他,高中,Y,N,254
新北市永和區新生里,2,姜金泉,無黨籍及未經政黨推薦,m,0410403,62,台北市,其他,N,Y,318
新北市永和區永成里,1,周國良,中國國民黨,m,0601121,43,新北市,高中,Y,Y,489
新北市永和區忠義里,1,陳明法,中國國民黨,m,0320505,71,其他,其他,N,Y,355
新北市永和區仁愛里,1,許煥典,無黨籍及未經政黨推薦,m,0540823,49,臺灣省,專科,N,N,92
新北市永和區仁愛里,2,李天助,無黨籍及未經政黨推薦,m,0550717,48,臺灣省,專科,N,Y,883
新北市永和區仁愛里,3,陳錢秀雲,中國國民黨,f,0411028,62,臺灣省,高中,Y,N,510
新北市永和區文化里,1,陳水上,中國國民黨,m,0381004,65,臺灣省,高中,Y,Y,1123
新北市永和區信義里,1,莊瑞雲,無黨籍及未經政黨推薦,m,0581128,45,台南市,大學,N,Y,756
新北市永和區信義里,2,吳正雄,中國國民黨,m,0291215,73,台北市,其他,Y,N,667
新北市永和區後溪里,1,蔡美娟,中國國民黨,f,0540729,49,新北市,專科,N,N,342
新北市永和區後溪里,2,莊銘淵,民主進步黨,m,0620625,41,台北市,碩士,Y,Y,719
新北市永和區上溪里,1,陳青森,中國國民黨,m,0371102,66,臺灣省,其他,Y,Y,844
新北市永和區頂溪里,1,林文堅,中國國民黨,m,0480802,55,新北市,高中,Y,Y,1086
新北市永和區河堤里,1,陳功明,無黨籍及未經政黨推薦,m,0550613,48,新北市,專科,Y,Y,1253
新北市永和區新里,1,陳王綉緞,中國國民黨,f,0400611,63,台中市,高中,Y,Y,1011
新北市樹林區三興里,1,劉隆盛,無黨籍及未經政黨推薦,m,0390203,64,臺灣省,其他,Y,N,823
新北市樹林區三興里,2,周來好,無黨籍及未經政黨推薦,f,0461208,56,臺灣省,其他,N,N,691
新北市樹林區三興里,3,王永村,無黨籍及未經政黨推薦,m,0401025,63,臺灣省,其他,N,Y,923
新北市樹林區三福里,1,藍添樹,無黨籍及未經政黨推薦,m,0390922,64,新北市,高中,N,Y,1112
新北市樹林區三福里,2,曾張嘉招,無黨籍及未經政黨推薦,f,0330208,70,臺灣省,其他,Y,N,1064
新北市樹林區三多里,1,吳謝秀琴,無黨籍及未經政黨推薦,f,0500928,53,臺灣省,其他,Y,Y,1641
新北市樹林區三龍里,1,陳麗玲,無黨籍及未經政黨推薦,f,0511215,51,新北市,高中,N,Y,561
新北市樹林區三龍里,2,鄭昭淡,無黨籍及未經政黨推薦,m,0470915,56,新北市,高中,Y,N,531
新北市樹林區三龍里,3,鄭玉澤,無黨籍及未經政黨推薦,m,0510204,52,新北市,高中,N,N,167
新北市樹林區寮里,1,胡隆進,無黨籍及未經政黨推薦,m,0491017,54,臺灣省,其他,Y,Y,1848
新北市樹林區光興里,1,何明峰,無黨籍及未經政黨推薦,m,0420419,61,臺灣省,高中,Y,Y,1546
新北市樹林區金寮里,1,楊淑惠,無黨籍及未經政黨推薦,f,0701117,33,新北市,大學,N,Y,1707
新北市樹林區潭底里,1,許萬來,無黨籍及未經政黨推薦,m,0400217,63,臺灣省,其他,N,Y,1243
新北市樹林區潭底里,2,嚴添明,無黨籍及未經政黨推薦,m,0480127,55,新北市,其他,Y,N,955
新北市樹林區文林里,1,甘永昌,民主進步黨,m,0520430,51,臺灣省,高中,N,Y,1357
新北市樹林區文林里,2,溫蘭鳳,無黨籍及未經政黨推薦,m,0290725,74,臺灣省,其他,Y,N,1282
新北市樹林區保安里,1,詹勳坤,無黨籍及未經政黨推薦,m,0450813,58,新北市,高中,Y,N,1669
新北市樹林區保安里,2,盧鋒瑋,無黨籍及未經政黨推薦,m,0610602,42,新北市,高中,N,Y,1861
新北市樹林區圳安里,1,許進旺,無黨籍及未經政黨推薦,m,0441201,58,新北市,其他,Y,Y,1564
新北市樹林區圳福里,1,鄭碧桃,無黨籍及未經政黨推薦,f,0390922,64,台南市,高中,N,N,372
新北市樹林區圳福里,2,蘇益和,無黨籍及未經政黨推薦,m,0660425,37,新北市,大學,Y,Y,1862
新北市樹林區圳民里,1,王墘,無黨籍及未經政黨推薦,m,0421204,60,新北市,其他,Y,Y,1162
新北市樹林區圳生里,1,藍進燦,無黨籍及未經政黨推薦,m,0550303,48,新北市,其他,Y,Y,842
新北市樹林區樹德里,1,王俊雄,無黨籍及未經政黨推薦,m,0491125,54,新北市,大學,Y,Y,1779
新北市樹林區樹福里,1,廖訂印,中國國民黨,m,0570211,46,台中市,碩士,N,N,943
新北市樹林區樹福里,2,林游錦,無黨籍及未經政黨推薦,f,0450826,58,新北市,其他,N,Y,1089
新北市樹林區樹西里,1,張坤鈿,無黨籍及未經政黨推薦,m,0420315,61,台南市,專科,N,N,1184
新北市樹林區樹西里,2,朱國豐,無黨籍及未經政黨推薦,m,0430520,60,新北市,高中,Y,Y,1615
新北市樹林區樹興里,1,詹美齡,無黨籍及未經政黨推薦,f,0470904,56,臺灣省,高中,Y,Y,1573
新北市樹林區樹人里,1,邱世昌,無黨籍及未經政黨推薦,m,0540831,49,臺灣省,高中,N,Y,978
新北市樹林區樹人里,2,林生,無黨籍及未經政黨推薦,m,0440101,59,新北市,高中,Y,N,846
新北市樹林區育英里,1,詹順吉,無黨籍及未經政黨推薦,m,0560828,47,新北市,高中,Y,Y,1518
新北市樹林區樹南里,1,邱垂章,無黨籍及未經政黨推薦,m,0371228,65,新北市,其他,Y,Y,1952
新北市樹林區坡內里,1,呂麗珠,無黨籍及未經政黨推薦,f,0480626,55,新北市,其他,N,N,23
新北市樹林區坡內里,2,高權宏,無黨籍及未經政黨推薦,m,0310728,72,新北市,其他,N,N,7
新北市樹林區坡內里,3,陳譽丰,無黨籍及未經政黨推薦,f,0510312,52,台北市,專科,N,Y,511
新北市樹林區坡內里,4,王慶安,無黨籍及未經政黨推薦,m,0491225,53,新北市,高中,N,N,471
新北市樹林區樹東里,1,王吉二,中國國民黨,m,0321129,70,新北市,專科,Y,Y,505
新北市樹林區樹北里,1,林俊明,無黨籍及未經政黨推薦,m,0360220,67,新北市,其他,Y,Y,555
新北市樹林區彭福里,1,黃彩蓮,無黨籍及未經政黨推薦,f,0441114,59,臺灣省,高中,Y,Y,2060
新北市樹林區和平里,1,莊清郎,無黨籍及未經政黨推薦,m,0361208,66,臺灣省,其他,Y,Y,1591
新北市樹林區彭興里,1,林石生,無黨籍及未經政黨推薦,m,0530310,50,新北市,其他,N,N,1227
新北市樹林區彭興里,2,賴文義,無黨籍及未經政黨推薦,m,0411213,61,臺灣省,其他,Y,Y,1647
新北市樹林區彭厝里,1,林明達,無黨籍及未經政黨推薦,m,0480201,55,臺灣省,高中,N,N,284
新北市樹林區彭厝里,2,顏志成,無黨籍及未經政黨推薦,m,0521120,51,臺灣省,其他,N,N,1090
新北市樹林區彭厝里,3,黃嘉祥,無黨籍及未經政黨推薦,m,0401003,63,新北市,其他,Y,Y,1171
新北市樹林區大同里,1,陳華宗,中國國民黨,m,0410726,62,台南市,高中,Y,Y,1270
新北市樹林區中華里,1,張美珠,無黨籍及未經政黨推薦,f,0570615,46,新北市,專科,Y,Y,1405
新北市樹林區太順里,1,蔣榮井,無黨籍及未經政黨推薦,m,0430124,60,高雄市,高中,Y,Y,1176
新北市樹林區東昇里,1,洪辰祐,中國國民黨,m,0420606,61,臺灣省,高中,Y,Y,2106
新北市樹林區東陽里,1,簡坤鈺,無黨籍及未經政黨推薦,m,0660912,37,新北市,碩士,N,N,1195
新北市樹林區東陽里,2,林耿邦,無黨籍及未經政黨推薦,m,0741025,29,台北市,大學,N,Y,1347
新北市樹林區東陽里,3,徐木,無黨籍及未經政黨推薦,m,0500625,53,臺灣省,高中,N,N,622
新北市樹林區東山里,1,高健市,無黨籍及未經政黨推薦,m,0311003,72,新北市,其他,Y,Y,1466
新北市樹林區山佳里,1,曾江海,無黨籍及未經政黨推薦,m,0491006,54,臺灣省,其他,N,Y,1615
新北市樹林區山佳里,2,許建強,無黨籍及未經政黨推薦,m,0480625,55,其他,其他,Y,N,1322
新北市樹林區中山里,1,簡炎輝,無黨籍及未經政黨推薦,m,0460216,57,新北市,高中,N,Y,2567
新北市樹林區樂山里,1,廖文斌,無黨籍及未經政黨推薦,m,0460304,57,新北市,高中,Y,Y,793
新北市樹林區柑園里,1,何信良,無黨籍及未經政黨推薦,m,0530130,50,臺灣省,高中,N,N,1271
新北市樹林區柑園里,2,詹志昌,無黨籍及未經政黨推薦,m,0590624,44,新北市,高中,Y,Y,2335
新北市樹林區西園里,1,陳振彥,無黨籍及未經政黨推薦,m,0480526,55,新北市,其他,N,Y,704
新北市樹林區西園里,2,陳金塗,民主進步黨,m,0371109,66,新北市,其他,N,N,376
新北市樹林區南園里,1,趙松齡,無黨籍及未經政黨推薦,m,0360525,67,其他,大學,N,Y,2776
新北市樹林區南園里,2,鄭秀吉,無黨籍及未經政黨推薦,m,0330623,70,新北市,其他,Y,N,2537
新北市樹林區東園里,1,陳兩進,無黨籍及未經政黨推薦,m,0480830,55,新北市,高中,Y,Y,821
新北市樹林區北園里,1,王仲卿,無黨籍及未經政黨推薦,m,0461020,57,新北市,專科,Y,Y,951
新北市鶯歌區建德里,1,林真達,無黨籍及未經政黨推薦,m,0501012,53,新北市,其他,N,Y,255
新北市鶯歌區建德里,2,吳郭麗莉,無黨籍及未經政黨推薦,f,0450801,58,臺灣省,其他,N,N,117
新北市鶯歌區東鶯里,1,陳陸賀,無黨籍及未經政黨推薦,m,0480704,55,新北市,專科,Y,Y,348
新北市鶯歌區東鶯里,2,陳君裕,無黨籍及未經政黨推薦,m,0490820,54,新北市,高中,N,N,277
新北市鶯歌區北鶯里,1,李松進,無黨籍及未經政黨推薦,m,0390829,64,新北市,其他,Y,Y,1678
新北市鶯歌區西鶯里,1,蘇民正,無黨籍及未經政黨推薦,m,0360513,67,新北市,其他,Y,N,553
新北市鶯歌區西鶯里,2,蘇炳輝,無黨籍及未經政黨推薦,m,0611113,42,新北市,高中,N,Y,563
新北市鶯歌區西鶯里,3,林美華,中國國民黨,f,0610610,42,高雄市,高中,N,N,299
新北市鶯歌區中鶯里,1,蘇朝明,無黨籍及未經政黨推薦,m,0370810,66,新北市,高中,Y,Y,565
新北市鶯歌區南鶯里,1,王明義,無黨籍及未經政黨推薦,m,0410613,62,新北市,其他,Y,Y,2711
新北市鶯歌區建國里,1,洪帝安,無黨籍及未經政黨推薦,m,0490325,54,臺灣省,其他,N,N,395
新北市鶯歌區建國里,2,林清得,無黨籍及未經政黨推薦,m,0530426,50,臺灣省,高中,Y,Y,1782
新北市鶯歌區建國里,3,陳尉勇,中國國民黨,m,0610217,42,新北市,碩士,N,N,1087
新北市鶯歌區二甲里,1,林水土,無黨籍及未經政黨推薦,m,0411228,61,新北市,其他,Y,Y,508
新北市鶯歌區二橋里,1,李金量,無黨籍及未經政黨推薦,m,0401210,62,新北市,其他,Y,N,1799
新北市鶯歌區二橋里,2,林祥銘,無黨籍及未經政黨推薦,m,0660805,37,臺灣省,專科,N,Y,1994
新北市鶯歌區尖山里,1,黃照旭,無黨籍及未經政黨推薦,m,0500117,53,新北市,高中,Y,Y,2474
新北市鶯歌區尖山里,2,卓風伶,無黨籍及未經政黨推薦,f,0590817,44,新北市,大學,N,N,945
新北市鶯歌區南靖里,1,吳金定,無黨籍及未經政黨推薦,m,0410808,62,新北市,其他,Y,Y,1820
新北市鶯歌區同慶里,1,張素燕,無黨籍及未經政黨推薦,f,0550612,48,新北市,其他,N,N,406
新北市鶯歌區同慶里,2,陳國昌,無黨籍及未經政黨推薦,m,0490826,54,新北市,其他,N,N,184
新北市鶯歌區同慶里,3,王福來,無黨籍及未經政黨推薦,m,0391020,64,新北市,其他,Y,Y,475
新北市鶯歌區永昌里,1,游武雄,中國國民黨,m,0521025,51,新北市,高中,N,N,1850
新北市鶯歌區永昌里,2,王朝益,無黨籍及未經政黨推薦,m,0610102,42,臺灣省,高中,Y,Y,2615
新北市鶯歌區永吉里,1,游兆權,無黨籍及未經政黨推薦,m,0480828,55,臺灣省,大學,N,N,934
新北市鶯歌區永吉里,2,林茂哲,無黨籍及未經政黨推薦,m,0441103,59,臺灣省,其他,Y,Y,1872
新北市鶯歌區鳳祥里,1,曾勝利,無黨籍及未經政黨推薦,m,0450324,58,臺灣省,其他,Y,Y,2187
新北市鶯歌區鳳鳴里,1,謝文正,無黨籍及未經政黨推薦,m,0411108,62,台中市,其他,Y,N,1057
新北市鶯歌區鳳鳴里,2,陳芷柔,無黨籍及未經政黨推薦,f,0560929,47,臺灣省,高中,N,Y,1177
新北市鶯歌區鳳鳴里,3,邱進松,無黨籍及未經政黨推薦,m,0500811,53,臺灣省,其他,N,N,299
新北市鶯歌區鳳福里,1,簡騰源,無黨籍及未經政黨推薦,m,0490420,54,新北市,高中,Y,Y,1335
新北市鶯歌區鳳福里,2,呂金山,無黨籍及未經政黨推薦,m,0480501,55,新北市,其他,N,N,1170
新北市鶯歌區大湖里,1,蕭明文,無黨籍及未經政黨推薦,m,0400914,63,臺灣省,其他,N,Y,1459
新北市鶯歌區大湖里,2,徐文達,中華統一促進黨,m,0540415,49,臺灣省,高中,Y,N,1401
新北市鶯歌區中湖里,1,陳志強,無黨籍及未經政黨推薦,m,0610926,42,新北市,高中,N,N,1453
新北市鶯歌區中湖里,2,游昭斌,無黨籍及未經政黨推薦,m,0340420,69,新北市,高中,Y,Y,1720
新北市鶯歌區東湖里,1,呂阿添,中華統一促進黨,m,0371011,66,新北市,其他,Y,Y,169
新北市土城區祖田里,1,呂惠美,無黨籍及未經政黨推薦,f,0540417,49,臺灣省,大學,N,Y,811
新北市土城區頂新里,1,張中良,中國國民黨,m,0471018,56,新北市,大學,Y,Y,1030
新北市土城區頂福里,1,廖三旗,中國國民黨,m,0480102,55,新北市,高中,Y,Y,1486
新北市土城區頂福里,2,林泰承,無黨籍及未經政黨推薦,m,0490808,54,新北市,專科,N,N,1060
新北市土城區頂埔里,1,鄧木生,無黨籍及未經政黨推薦,m,0470310,56,新北市,其他,N,N,1174
新北市土城區頂埔里,2,林忠謀,中國國民黨,m,0540425,49,新北市,碩士,Y,Y,1372
新北市土城區沛陂里,1,林阿城,無黨籍及未經政黨推薦,m,0441227,58,新北市,其他,Y,Y,1029
新北市土城區沛陂里,2,陳素芳,無黨籍及未經政黨推薦,f,0421016,61,台北市,高中,N,N,374
新北市土城區沛陂里,3,王進龍,無黨籍及未經政黨推薦,m,0441103,59,新北市,高中,N,N,897
新北市土城區永寧里,1,周清芳,無黨籍及未經政黨推薦,m,0441208,58,臺灣省,其他,Y,Y,2410
新北市土城區永寧里,2,曾慶裕,無黨籍及未經政黨推薦,m,0450703,58,新北市,其他,N,N,1651
新北市土城區大安里,1,張俊隆,無黨籍及未經政黨推薦,m,0510106,52,新北市,高中,Y,Y,2092
新北市土城區員仁里,1,洪永富,無黨籍及未經政黨推薦,m,0420105,61,新北市,其他,Y,Y,2495
新北市土城區埤塘里,1,邱顯俊,無黨籍及未經政黨推薦,m,0551130,47,新北市,專科,Y,Y,1589
新北市土城區土城里,1,許英琪,無黨籍及未經政黨推薦,f,0471228,55,台北市,高中,N,N,355
新北市土城區土城里,2,徐信榮,無黨籍及未經政黨推薦,m,0500102,53,新北市,高中,Y,Y,795
新北市土城區長風里,1,司家駒,無黨籍及未經政黨推薦,m,0550108,48,高雄市,專科,N,N,199
新北市土城區長風里,2,石忠利,中國國民黨,m,0441031,59,台北市,高中,Y,Y,880
新北市土城區員信里,1,杜萬來,無黨籍及未經政黨推薦,m,0431103,60,新北市,其他,Y,Y,1982
新北市土城區員林里,1,黃國文,無黨籍及未經政黨推薦,m,0550328,48,新北市,專科,N,N,1187
新北市土城區員林里,2,蔡黃地,中國國民黨,m,0521009,51,新北市,專科,N,Y,1648
新北市土城區員福里,1,粘玉明,民主進步黨,m,0450310,58,臺灣省,高中,Y,Y,1990
新北市土城區員福里,2,羅建溪,中國國民黨,m,0421011,61,新北市,高中,N,N,876
新北市土城區日和里,1,張煌盛,中國國民黨,m,0620424,41,新北市,其他,Y,N,883
新北市土城區日和里,2,簡建裕,無黨籍及未經政黨推薦,m,0520919,51,新北市,高中,N,N,945
新北市土城區日和里,3,李福源,民主進步黨,m,0560901,47,臺灣省,高中,N,Y,1202
新北市土城區日新里,1,李明財,無黨籍及未經政黨推薦,m,0360912,67,臺灣省,高中,Y,Y,1658
新北市土城區日新里,2,褚義昌,無黨籍及未經政黨推薦,m,0501115,53,新北市,高中,N,N,868
新北市土城區裕生里,1,楊忠富,無黨籍及未經政黨推薦,m,0480108,55,臺灣省,其他,Y,Y,2385
新北市土城區貨饒里,1,許春騰,無黨籍及未經政黨推薦,m,0450126,58,臺灣省,其他,Y,Y,1602
新北市土城區瑞興里,1,蔡萬合,無黨籍及未經政黨推薦,m,0440201,59,臺灣省,高中,Y,Y,1428
新北市土城區復興里,1,李世棟,無黨籍及未經政黨推薦,m,0490705,54,臺灣省,高中,Y,Y,1408
新北市土城區復興里,2,鐘健松,無黨籍及未經政黨推薦,m,0500529,53,臺灣省,高中,N,N,952
新北市土城區廣福里,1,丁科秀,無黨籍及未經政黨推薦,m,0430919,60,臺灣省,高中,Y,Y,1675
新北市土城區廣福里,2,洪永村,民主進步黨,m,0450622,58,臺灣省,其他,N,N,1368
新北市土城區學成里,1,戴有利,無黨籍及未經政黨推薦,m,0500906,53,臺灣省,高中,Y,Y,1111
新北市土城區學成里,2,范發長,無黨籍及未經政黨推薦,m,0410902,62,臺灣省,高中,N,N,816
新北市土城區埤林里,1,蔡志紅,無黨籍及未經政黨推薦,m,0490210,54,臺灣省,其他,Y,Y,3823
新北市土城區廣興里,1,張淑玲,中國國民黨,f,0550208,48,新北市,高中,Y,Y,1427
新北市土城區樂利里,1,黃銀片,無黨籍及未經政黨推薦,f,0530401,50,台南市,大學,Y,Y,2182
新北市土城區學府里,1,廖家雄,無黨籍及未經政黨推薦,m,0471214,55,台南市,其他,N,N,891
