area,cand_no,cand_name,party,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,ticket_num
嘉義縣義竹鄉東榮村,2,陳光輝,無黨籍及未經政黨推薦,m,0640109,47,臺灣省,高中(職)以下,N,Y,151
嘉義縣義竹鄉龍蛟村,1,黃銘弘,無黨籍及未經政黨推薦,m,0661010,45,臺南市,高中(職),N,Y,240
嘉義縣義竹鄉龍蛟村,2,林慧美,無黨籍及未經政黨推薦,f,0450618,66,臺灣省,高中(職),N,N,188
嘉義縣義竹鄉溪洲村,1,王育柔,無黨籍及未經政黨推薦,f,0600121,51,臺南市,高中(職),N,N,21
嘉義縣義竹鄉溪洲村,2,葉秋冬,無黨籍及未經政黨推薦,m,0371201,73,臺灣省,高中(職)以下,N,N,2
嘉義縣義竹鄉溪洲村,3,鄭黃君誠,無黨籍及未經政黨推薦,m,0520310,59,臺灣省,高中(職)以下,Y,Y,66
嘉義縣鹿草鄉後寮村,1,汪宗生,無黨籍及未經政黨推薦,m,0490424,62,臺灣省,高中(職)以下,Y,Y,237
嘉義縣鹿草鄉後寮村,2,侯宜均,無黨籍及未經政黨推薦,f,0470202,64,臺灣省,高中(職)以下,N,N,135
嘉義縣鹿草鄉鹿東村,1,廖良山,無黨籍及未經政黨推薦,m,0471024,64,臺灣省,高中(職),N,N,98
嘉義縣鹿草鄉鹿東村,2,陳重安,無黨籍及未經政黨推薦,m,0471111,63,臺灣省,高中(職),Y,Y,268
嘉義縣鹿草鄉鹿草村,1,陳世利,無黨籍及未經政黨推薦,m,0400927,71,臺灣省,高中(職),Y,N,318
嘉義縣鹿草鄉鹿草村,2,陳輝陽,無黨籍及未經政黨推薦,m,0380317,73,臺灣省,高中(職)以下,N,N,217
嘉義縣鹿草鄉鹿草村,3,陳天謀,無黨籍及未經政黨推薦,m,0531202,57,臺灣省,高中(職),N,Y,350
嘉義縣鹿草鄉西井村,1,江岳樺,無黨籍及未經政黨推薦,m,0660222,45,臺灣省,專科,N,N,334
嘉義縣鹿草鄉西井村,2,黃德旺,無黨籍及未經政黨推薦,m,0470918,64,臺灣省,高中(職)以下,Y,Y,529
嘉義縣鹿草鄉豊稠村,1,柯百倡,無黨籍及未經政黨推薦,m,0750807,36,臺灣省,高中(職)以下,N,Y,96
嘉義縣鹿草鄉豊稠村,2,鄭正旺,無黨籍及未經政黨推薦,m,0510526,60,臺灣省,高中(職)以下,N,N,14
嘉義縣鹿草鄉重寮村,1,張戴隨,無黨籍及未經政黨推薦,f,0410908,70,臺灣省,高中(職)以下,Y,Y,433
嘉義縣鹿草鄉重寮村,2,林基財,無黨籍及未經政黨推薦,m,0650418,46,臺灣省,專科,N,N,221
嘉義縣鹿草鄉施家村,1,施青宏,無黨籍及未經政黨推薦,m,0540912,57,臺灣省,高中(職)以下,Y,Y,236
嘉義縣鹿草鄉下潭村,1,吳輝臨,無黨籍及未經政黨推薦,m,0450120,66,臺灣省,高中(職)以下,N,Y,372
嘉義縣鹿草鄉光潭村,1,郭豐銘,無黨籍及未經政黨推薦,m,0530321,58,臺灣省,高中(職)以下,N,Y,553
嘉義縣鹿草鄉碧潭村,1,林添旺,無黨籍及未經政黨推薦,m,0280210,83,臺灣省,高中(職)以下,Y,Y,506
嘉義縣鹿草鄉松竹村,1,林明助,無黨籍及未經政黨推薦,m,0590714,52,臺灣省,高中(職),Y,Y,449
嘉義縣鹿草鄉竹山村,1,歐陽群宏,無黨籍及未經政黨推薦,m,0590122,52,臺灣省,高中(職),N,N,116
嘉義縣鹿草鄉竹山村,2,蔡鴻章,無黨籍及未經政黨推薦,m,0440615,67,臺灣省,高中(職)以下,Y,Y,63
嘉義縣鹿草鄉後堀村,1,陳信同,無黨籍及未經政黨推薦,m,0470224,64,臺灣省,專科,Y,Y,161
嘉義縣鹿草鄉三角村,1,黃忠明,無黨籍及未經政黨推薦,m,0450303,66,臺南市,高中(職),N,N,128
嘉義縣鹿草鄉三角村,2,黃家昌,無黨籍及未經政黨推薦,m,0440110,67,臺灣省,專科,N,Y,123
嘉義縣鹿草鄉下麻村,1,施俊德,無黨籍及未經政黨推薦,m,0691109,41,臺灣省,高中(職),N,N,33
嘉義縣鹿草鄉下麻村,2,張世榮,無黨籍及未經政黨推薦,m,0521110,58,臺灣省,高中(職)以下,N,N,79
嘉義縣鹿草鄉下麻村,3,蔡慶成,無黨籍及未經政黨推薦,m,0581229,52,臺灣省,高中(職)以下,Y,Y,72
嘉義縣水上鄉水上村,1,蔡宗河,無黨籍及未經政黨推薦,m,0500310,61,臺灣省,高中(職)以下,Y,Y,402
嘉義縣水上鄉水頭村,1,黃桂湄,無黨籍及未經政黨推薦,f,0490813,62,臺灣省,高中(職)以下,N,Y,344
嘉義縣水上鄉水頭村,2,黃周武,無黨籍及未經政黨推薦,m,0441109,66,臺灣省,高中(職)以下,Y,N,250
嘉義縣水上鄉水頭村,3,吳拱泰,無黨籍及未經政黨推薦,m,0450102,66,臺灣省,高中(職),N,N,164
嘉義縣水上鄉大堀村,1,黃存吉,無黨籍及未經政黨推薦,m,0500303,61,臺灣省,專科,Y,Y,109
嘉義縣水上鄉大堀村,2,凃文卿,無黨籍及未經政黨推薦,m,0560901,55,臺灣省,專科,N,N,145
嘉義縣水上鄉大崙村,1,沈建村,無黨籍及未經政黨推薦,m,0480520,63,臺灣省,高中(職),Y,N,295
嘉義縣水上鄉大崙村,2,呂文煜,無黨籍及未經政黨推薦,m,0570715,54,臺灣省,高中(職),N,Y,372
嘉義縣水上鄉塗溝村,1,呂銘珍,無黨籍及未經政黨推薦,m,0480710,63,臺灣省,高中(職),Y,Y,448
嘉義縣水上鄉粗溪村,1,曾龍興,無黨籍及未經政黨推薦,m,0490622,62,臺灣省,高中(職)以下,N,Y,127
嘉義縣水上鄉粗溪村,2,黃寶珍,無黨籍及未經政黨推薦,m,0410503,70,臺灣省,高中(職),Y,N,72
嘉義縣水上鄉下寮村,1,陳忠海,無黨籍及未經政黨推薦,m,0510218,60,臺灣省,高中(職)以下,N,N,297
嘉義縣水上鄉下寮村,2,陳順增,無黨籍及未經政黨推薦,m,0380128,73,臺灣省,大學,N,Y,412
嘉義縣水上鄉三和村,1,鍾文一,無黨籍及未經政黨推薦,m,0470503,64,臺灣省,高中(職),Y,Y,273
嘉義縣水上鄉三和村,2,羅建華,無黨籍及未經政黨推薦,m,0760608,35,臺灣省,高中(職),N,N,183
嘉義縣水上鄉回歸村,1,李福來,無黨籍及未經政黨推薦,m,0441112,66,臺灣省,高中(職)以下,Y,Y,227
嘉義縣水上鄉三鎮村,1,林志忠,中國國民黨,m,0460701,65,臺灣省,高中(職)以下,Y,Y,309
嘉義縣水上鄉靖和村,1,蘇慶光,無黨籍及未經政黨推薦,m,0481010,63,臺灣省,高中(職),Y,Y,198
嘉義縣水上鄉靖和村,2,周文賢,無黨籍及未經政黨推薦,m,0441025,67,臺灣省,專科,N,N,85
嘉義縣水上鄉南和村,1,羅錕毅,無黨籍及未經政黨推薦,m,0470812,64,臺灣省,高中(職),Y,Y,239
嘉義縣水上鄉南和村,2,賴俊嘉,無黨籍及未經政黨推薦,m,0670418,44,臺灣省,高中(職),N,N,108
嘉義縣水上鄉龍德村,1,林建呈,無黨籍及未經政黨推薦,m,0720710,39,臺灣省,高中(職),Y,Y,506
嘉義縣水上鄉溪洲村,1,吳武雄,無黨籍及未經政黨推薦,m,0581228,52,臺灣省,高中(職)以下,N,N,343
嘉義縣水上鄉溪洲村,2,林基農,無黨籍及未經政黨推薦,m,0500502,61,臺灣省,高中(職),Y,Y,347
嘉義縣水上鄉柳林村,1,黃奇鋒,無黨籍及未經政黨推薦,m,0460606,65,臺灣省,專科,Y,N,327
嘉義縣水上鄉柳林村,2,黃秋豪,無黨籍及未經政黨推薦,m,0571001,54,臺灣省,大學,N,Y,284
嘉義縣水上鄉柳鄉村,1,黃義坤,無黨籍及未經政黨推薦,m,0391208,71,臺灣省,專科,Y,Y,386
嘉義縣水上鄉柳新村,1,王永元,無黨籍及未經政黨推薦,m,0410203,70,臺灣省,高中(職),N,N,171
嘉義縣水上鄉柳新村,2,陳皇如,無黨籍及未經政黨推薦,m,0550727,56,臺灣省,高中(職),Y,Y,328
嘉義縣水上鄉柳新村,3,黃煌杰,無黨籍及未經政黨推薦,m,0480926,63,臺南市,高中(職),N,N,71
嘉義縣水上鄉寬士村,1,黃榮郎,無黨籍及未經政黨推薦,m,0470102,64,臺灣省,高中(職),Y,Y,578
嘉義縣水上鄉民生村,1,鍾桂葉,無黨籍及未經政黨推薦,f,0491227,61,臺灣省,高中(職)以下,Y,N,345
嘉義縣水上鄉民生村,2,吳彥騰,無黨籍及未經政黨推薦,m,0650503,46,臺灣省,大學,N,Y,487
嘉義縣水上鄉忠和村,1,張順興,無黨籍及未經政黨推薦,m,0581019,53,臺灣省,高中(職),Y,Y,365
嘉義縣水上鄉中庄村,1,陳武秋,無黨籍及未經政黨推薦,m,0460128,65,臺灣省,專科,N,Y,193
嘉義縣水上鄉中庄村,2,張新德,無黨籍及未經政黨推薦,m,0460711,65,臺灣省,高中(職)以下,Y,N,212
嘉義縣水上鄉南鄉村,1,吳幸蓮,無黨籍及未經政黨推薦,f,0561230,54,臺灣省,高中(職),N,N,194
嘉義縣水上鄉南鄉村,2,謝魏雪鳳,無黨籍及未經政黨推薦,f,0421113,68,臺南市,高中(職)以下,Y,Y,361
嘉義縣水上鄉三界村,1,陳重鏞,無黨籍及未經政黨推薦,m,0450412,66,臺灣省,專科,Y,Y,509
嘉義縣水上鄉國姓村,1,張惠絲,無黨籍及未經政黨推薦,f,0481125,62,臺灣省,高中(職)以下,N,N,223
嘉義縣水上鄉國姓村,2,林信安,無黨籍及未經政黨推薦,m,0530220,58,新北市,高中(職)以下,Y,Y,443
嘉義縣水上鄉內溪村,1,黃文正,無黨籍及未經政黨推薦,m,0490716,62,臺灣省,高中(職)以下,N,N,354
嘉義縣水上鄉內溪村,2,黃炳輝,無黨籍及未經政黨推薦,m,0480131,63,臺灣省,高中(職),Y,Y,383
嘉義縣水上鄉義興村,1,王清涼,無黨籍及未經政黨推薦,m,0450221,66,臺灣省,高中(職)以下,Y,N,240
嘉義縣水上鄉義興村,2,陳美英,無黨籍及未經政黨推薦,f,0620313,49,臺灣省,高中(職)以下,N,Y,327
嘉義縣中埔鄉中埔村,1,游淑貞,無黨籍及未經政黨推薦,f,0470420,64,臺灣省,高中(職),Y,Y,512
嘉義縣中埔鄉塩舘村,1,陳火盛,無黨籍及未經政黨推薦,m,0580904,53,臺灣省,高中(職)以下,N,Y,301
嘉義縣中埔鄉塩舘村,2,高隆村,無黨籍及未經政黨推薦,m,0341201,76,臺灣省,高中(職)以下,Y,N,241
嘉義縣中埔鄉龍門村,1,張羅麵粉,無黨籍及未經政黨推薦,f,0421220,68,臺灣省,其他,Y,Y,421
嘉義縣中埔鄉裕民村,1,方進財,無黨籍及未經政黨推薦,m,0501112,60,臺灣省,高中(職)以下,N,Y,270
嘉義縣中埔鄉裕民村,2,翁永德,無黨籍及未經政黨推薦,m,0440212,67,臺灣省,高中(職),Y,N,212
嘉義縣中埔鄉裕民村,3,謝海堂,無黨籍及未經政黨推薦,m,0360318,75,臺灣省,高中(職)以下,N,N,88
嘉義縣中埔鄉金蘭村,1,陳盈良,無黨籍及未經政黨推薦,m,0620310,49,臺灣省,高中(職),N,N,200
嘉義縣中埔鄉金蘭村,2,張石彈,無黨籍及未經政黨推薦,m,0430504,68,臺灣省,高中(職),Y,Y,204
嘉義縣中埔鄉富收村,1,蕭清忠,無黨籍及未經政黨推薦,m,0640218,47,臺灣省,高中(職),Y,Y,550
嘉義縣中埔鄉和睦村,1,嚴添福,無黨籍及未經政黨推薦,m,0360201,75,臺灣省,高中(職),Y,Y,479
嘉義縣中埔鄉和美村,1,林世通,無黨籍及未經政黨推薦,m,0410116,70,臺灣省,高中(職)以下,Y,N,328
嘉義縣中埔鄉和美村,2,黃怡婷,無黨籍及未經政黨推薦,f,0831231,27,臺灣省,大學,N,Y,327
嘉義縣中埔鄉和興村,1,韋綱松,無黨籍及未經政黨推薦,m,0500715,61,臺灣省,高中(職),Y,N,316
嘉義縣中埔鄉和興村,2,劉守仁,無黨籍及未經政黨推薦,m,0541128,56,臺灣省,專科,N,Y,400
嘉義縣中埔鄉隆興村,1,盧秀美,無黨籍及未經政黨推薦,f,0550528,56,臺灣省,高中(職)以下,N,N,244
嘉義縣中埔鄉隆興村,2,梁清輝,無黨籍及未經政黨推薦,m,0480201,63,臺灣省,高中(職)以下,Y,Y,381
嘉義縣中埔鄉義仁村,1,王榞浤,無黨籍及未經政黨推薦,m,0650801,46,臺灣省,高中(職),N,N,116
嘉義縣中埔鄉義仁村,2,黃榮義,無黨籍及未經政黨推薦,m,0490511,62,臺灣省,高中(職)以下,Y,Y,411
嘉義縣中埔鄉社口村,1,黃俊峯,無黨籍及未經政黨推薦,m,0460402,65,臺灣省,高中(職),N,N,165
嘉義縣中埔鄉社口村,2,張聰敏,無黨籍及未經政黨推薦,m,0511020,60,臺灣省,高中(職),Y,Y,330
嘉義縣中埔鄉灣潭村,1,蔡建旺,無黨籍及未經政黨推薦,m,0511202,59,臺灣省,高中(職)以下,Y,Y,391
嘉義縣中埔鄉灣潭村,2,黃順忠,無黨籍及未經政黨推薦,m,0580505,53,臺灣省,高中(職),N,N,237
嘉義縣中埔鄉石硦村,1,林聰柏,無黨籍及未經政黨推薦,m,0360220,75,臺灣省,高中(職)以下,Y,Y,470
嘉義縣中埔鄉頂埔村,1,羅椅楠,無黨籍及未經政黨推薦,m,0440319,67,臺灣省,高中(職),N,N,321
嘉義縣中埔鄉頂埔村,2,羅偉銘,無黨籍及未經政黨推薦,m,0700621,41,臺灣省,高中(職),Y,Y,361
嘉義縣中埔鄉同仁村,1,田成伍,無黨籍及未經政黨推薦,m,0421115,68,臺灣省,高中(職)以下,Y,Y,346
嘉義縣中埔鄉瑞豐村,1,陳章瑞,無黨籍及未經政黨推薦,m,0611118,49,臺灣省,高中(職),Y,Y,419
嘉義縣中埔鄉沄水村,1,何長運,無黨籍及未經政黨推薦,m,0520210,59,臺灣省,高中(職),Y,Y,273
嘉義縣中埔鄉三層村,1,賴燦北,無黨籍及未經政黨推薦,m,0450220,66,臺灣省,高中(職),Y,Y,267
嘉義縣中埔鄉深坑村,1,邱成佑,無黨籍及未經政黨推薦,m,0510102,60,臺灣省,高中(職),Y,Y,365
嘉義縣中埔鄉東興村,1,曾正發,無黨籍及未經政黨推薦,m,0631122,47,臺灣省,高中(職),Y,Y,207
嘉義縣中埔鄉中崙村,1,謝文科,無黨籍及未經政黨推薦,m,0420129,69,臺灣省,高中(職)以下,N,Y,161
嘉義縣竹崎鄉竹崎村,1,詹惠芬,無黨籍及未經政黨推薦,f,0720517,39,臺灣省,大學,N,N,151
嘉義縣竹崎鄉竹崎村,2,朱淑娟,無黨籍及未經政黨推薦,f,0650622,46,臺灣省,高中(職),N,N,194
嘉義縣竹崎鄉竹崎村,3,游素秋,無黨籍及未經政黨推薦,f,0501218,60,臺灣省,高中(職),N,Y,237
嘉義縣竹崎鄉竹崎村,4,許銘益,無黨籍及未經政黨推薦,m,0590110,52,臺灣省,高中(職),N,N,157
嘉義縣竹崎鄉和平村,1,温翊達,無黨籍及未經政黨推薦,m,0700606,41,臺灣省,高中(職),N,N,78
嘉義縣竹崎鄉和平村,2,許全模,無黨籍及未經政黨推薦,m,0460325,65,臺灣省,高中(職),Y,Y,455
嘉義縣竹崎鄉和平村,3,許永鑫,無黨籍及未經政黨推薦,m,0610113,50,臺灣省,高中(職),N,N,129
嘉義縣竹崎鄉坑頭村,1,蕭吳青,無黨籍及未經政黨推薦,f,0380404,73,臺灣省,高中(職)以下,Y,Y,427
嘉義縣竹崎鄉沙坑村,1,蕭火耀,無黨籍及未經政黨推薦,m,0440601,67,臺灣省,高中(職),Y,Y,490
嘉義縣竹崎鄉獅埜村,1,莊金桐,無黨籍及未經政黨推薦,m,0340301,77,臺灣省,高中(職),Y,Y,521
嘉義縣竹崎鄉獅埜村,2,劉奇榮,無黨籍及未經政黨推薦,m,0421108,68,臺灣省,高中(職),N,N,250
嘉義縣竹崎鄉義和村,1,鄭隆興,無黨籍及未經政黨推薦,m,0550106,56,臺灣省,高中(職),Y,Y,230
嘉義縣竹崎鄉義和村,2,鄭永芳,無黨籍及未經政黨推薦,m,0460320,65,臺灣省,高中(職)以下,N,N,194
嘉義縣竹崎鄉義仁村,1,林紀銘,無黨籍及未經政黨推薦,m,0630218,48,臺灣省,專科,Y,N,274
嘉義縣竹崎鄉義仁村,2,蔡宜蓁,無黨籍及未經政黨推薦,f,0710616,40,臺灣省,專科,N,Y,356
嘉義縣竹崎鄉灣橋村,1,洪安定,無黨籍及未經政黨推薦,m,0440915,67,臺灣省,專科,N,Y,149
嘉義縣竹崎鄉灣橋村,2,陳麗妃,無黨籍及未經政黨推薦,f,0560212,55,臺灣省,高中(職),N,N,122
嘉義縣竹崎鄉鹿滿村,1,林添居,無黨籍及未經政黨推薦,m,0360314,75,臺灣省,高中(職),N,Y,448
嘉義縣竹崎鄉鹿滿村,2,陳良玉,無黨籍及未經政黨推薦,m,0440513,67,臺灣省,高中(職),Y,N,431
嘉義縣竹崎鄉紫雲村,1,蕭清白,無黨籍及未經政黨推薦,m,0550727,56,臺灣省,專科,Y,N,398
嘉義縣竹崎鄉紫雲村,2,蕭俊良,無黨籍及未經政黨推薦,m,0600402,51,臺灣省,高中(職)以下,N,Y,423
嘉義縣竹崎鄉紫雲村,3,蕭邕,無黨籍及未經政黨推薦,m,0451224,65,臺灣省,高中(職)以下,N,N,88
嘉義縣竹崎鄉內埔村,1,張玉芳,無黨籍及未經政黨推薦,f,0520212,59,臺灣省,專科,N,N,233
嘉義縣竹崎鄉內埔村,2,林甜,無黨籍及未經政黨推薦,f,0601123,50,臺灣省,高中(職)以下,N,Y,775
嘉義縣竹崎鄉昇平村,1,柳皇安,無黨籍及未經政黨推薦,m,0580616,53,臺灣省,專科,N,Y,270
嘉義縣竹崎鄉昇平村,2,邱淑眞,無黨籍及未經政黨推薦,f,0570212,54,臺灣省,高中(職),Y,N,175
嘉義縣竹崎鄉昇平村,3,黃文華,無黨籍及未經政黨推薦,m,0380801,73,臺灣省,高中(職)以下,N,N,50
嘉義縣竹崎鄉昇平村,4,王金萳,無黨籍及未經政黨推薦,m,0600131,51,臺灣省,高中(職),N,N,128
嘉義縣竹崎鄉白杞村,1,林重男,無黨籍及未經政黨推薦,m,0580520,53,臺灣省,高中(職)以下,N,Y,235
嘉義縣竹崎鄉白杞村,2,林慶勲,無黨籍及未經政黨推薦,m,0491111,61,臺灣省,高中(職)以下,Y,N,198
嘉義縣竹崎鄉桃源村,1,林俊和,無黨籍及未經政黨推薦,m,0430401,68,臺灣省,高中(職)以下,N,Y,244
嘉義縣竹崎鄉桃源村,2,林繼麟,無黨籍及未經政黨推薦,m,0491218,61,臺灣省,高中(職)以下,N,N,182
嘉義縣竹崎鄉塘興村,1,劉錚謨,無黨籍及未經政黨推薦,m,0530918,58,臺灣省,高中(職)以下,Y,Y,220
嘉義縣竹崎鄉義隆村,1,林瑞文,無黨籍及未經政黨推薦,m,0421201,68,臺灣省,高中(職)以下,N,N,244
嘉義縣竹崎鄉義隆村,2,葉志紘,無黨籍及未經政黨推薦,m,0590802,52,臺灣省,高中(職),Y,Y,249
嘉義縣竹崎鄉龍山村,1,李樺鑫,無黨籍及未經政黨推薦,m,0410502,70,臺灣省,高中(職)以下,Y,Y,829
嘉義縣竹崎鄉文峯村,1,王泳焜,無黨籍及未經政黨推薦,m,0530420,58,臺灣省,高中(職)以下,N,Y,223
嘉義縣竹崎鄉文峯村,2,陳世芳,無黨籍及未經政黨推薦,m,0550522,56,臺灣省,高中(職),N,N,44
嘉義縣竹崎鄉文峯村,3,林銘安,無黨籍及未經政黨推薦,m,0450320,66,臺灣省,高中(職)以下,Y,N,188
嘉義縣竹崎鄉金獅村,1,鍾如云,無黨籍及未經政黨推薦,f,0481012,63,臺灣省,高中(職),N,N,70
嘉義縣竹崎鄉金獅村,2,林炳煌,無黨籍及未經政黨推薦,m,0440526,67,臺灣省,專科,Y,Y,190
嘉義縣竹崎鄉復金村,1,劉國輝,無黨籍及未經政黨推薦,m,0591025,52,臺灣省,高中(職),Y,Y,504
嘉義縣竹崎鄉緞繻村,1,蕭素惠,無黨籍及未經政黨推薦,f,0370812,74,臺灣省,高中(職)以下,Y,Y,55
嘉義縣竹崎鄉仁壽村,1,王陳素梅,無黨籍及未經政黨推薦,f,0370210,74,臺灣省,高中(職)以下,N,Y,105
嘉義縣竹崎鄉仁壽村,2,葉,無黨籍及未經政黨推薦,f,0550108,56,臺灣省,高中(職)以下,Y,N,83
嘉義縣竹崎鄉中和村,1,洪銀盛,無黨籍及未經政黨推薦,m,0580530,53,臺灣省,高中(職),Y,Y,212
嘉義縣竹崎鄉光華村,1,鄭崑甲,無黨籍及未經政黨推薦,m,0530721,58,臺灣省,高中(職)以下,N,N,83
嘉義縣竹崎鄉光華村,2,鄧德勝,無黨籍及未經政黨推薦,m,0590317,52,臺灣省,高中(職)以下,Y,Y,92
嘉義縣梅山鄉梅東村,1,劉文科,無黨籍及未經政黨推薦,m,0490819,62,臺灣省,專科,Y,Y,725
嘉義縣梅山鄉梅南村,1,涂明賢,無黨籍及未經政黨推薦,m,0420617,69,臺灣省,專科,Y,Y,324
嘉義縣梅山鄉梅南村,2,張登焜,無黨籍及未經政黨推薦,m,0500105,61,臺灣省,專科,N,N,251
嘉義縣梅山鄉過山村,1,徐金龍,無黨籍及未經政黨推薦,m,0430323,68,臺灣省,碩士,N,N,170
嘉義縣梅山鄉過山村,2,吳明岩,無黨籍及未經政黨推薦,m,0590117,52,臺灣省,大學,Y,Y,215
嘉義縣梅山鄉梅北村,1,施淵元,無黨籍及未經政黨推薦,m,0551225,55,臺灣省,專科,Y,Y,535
嘉義縣梅山鄉圳南村,1,江瑞淵,無黨籍及未經政黨推薦,m,0460506,65,臺灣省,專科,N,Y,270
嘉義縣梅山鄉永興村,1,劉耀坤,無黨籍及未經政黨推薦,m,0510429,60,臺灣省,高中(職),N,Y,295
嘉義縣梅山鄉半天村,1,朱文重,無黨籍及未經政黨推薦,m,0421218,68,臺灣省,高中(職),Y,Y,147
嘉義縣梅山鄉半天村,2,林繐卿,無黨籍及未經政黨推薦,f,0590710,52,臺灣省,高中(職),N,N,103
嘉義縣梅山鄉圳北村,1,郭聰明,無黨籍及未經政黨推薦,m,0460720,65,臺灣省,碩士,Y,Y,396
嘉義縣梅山鄉大南村,1,鍾文堂,無黨籍及未經政黨推薦,m,0420130,69,臺灣省,高中(職)以下,Y,Y,246
嘉義縣梅山鄉大南村,2,吳順源,無黨籍及未經政黨推薦,m,0600322,51,臺灣省,高中(職),N,N,301
嘉義縣梅山鄉双溪村,1,袁聖豐,無黨籍及未經政黨推薦,m,0480724,63,臺灣省,高中(職)以下,N,N,162
嘉義縣梅山鄉双溪村,2,楊國賓,無黨籍及未經政黨推薦,m,0550122,56,臺灣省,高中(職),Y,Y,248
嘉義縣梅山鄉安靖村,1,楊堃岳,無黨籍及未經政黨推薦,m,0610227,50,臺灣省,專科,Y,N,240
嘉義縣梅山鄉安靖村,2,黃坤水,無黨籍及未經政黨推薦,m,0460712,65,臺灣省,高中(職)以下,N,Y,309
嘉義縣梅山鄉太平村,1,嚴清雅,無黨籍及未經政黨推薦,m,0450223,66,臺灣省,大學,Y,Y,223
嘉義縣梅山鄉碧湖村,1,陳明勝,無黨籍及未經政黨推薦,m,0660115,45,臺灣省,高中(職)以下,N,N,94
嘉義縣梅山鄉碧湖村,2,簡金榜,無黨籍及未經政黨推薦,m,0451220,65,臺灣省,高中(職),Y,Y,125
嘉義縣梅山鄉太興村,1,簡慶輝,無黨籍及未經政黨推薦,m,0430902,68,臺灣省,高中(職)以下,Y,Y,239
嘉義縣梅山鄉太興村,2,林建村,無黨籍及未經政黨推薦,m,0610615,50,臺灣省,高中(職)以下,N,N,110
嘉義縣梅山鄉瑞峯村,1,黃文中,無黨籍及未經政黨推薦,m,0351220,75,臺灣省,高中(職)以下,N,Y,321
嘉義縣梅山鄉瑞里村,1,林相卿,無黨籍及未經政黨推薦,m,0580710,53,臺灣省,高中(職),N,Y,258
嘉義縣梅山鄉瑞里村,2,許永瞕,無黨籍及未經政黨推薦,m,0630908,48,臺灣省,高中(職)以下,N,N,225
嘉義縣梅山鄉太和村,1,官國翔,無黨籍及未經政黨推薦,m,0530201,58,臺灣省,高中(職)以下,N,Y,204
嘉義縣梅山鄉太和村,2,許元舜,無黨籍及未經政黨推薦,m,0500312,61,臺灣省,高中(職),Y,N,73
嘉義縣梅山鄉龍眼村,1,李國道,無黨籍及未經政黨推薦,m,0510220,60,臺灣省,高中(職),N,Y,203
嘉義縣番路鄉江西村,1,陳素卿,無黨籍及未經政黨推薦,f,0570318,54,臺灣省,高中(職),Y,Y,715
嘉義縣番路鄉內甕村,1,廖新欣,無黨籍及未經政黨推薦,m,0241127,86,臺灣省,高中(職)以下,Y,N,119
嘉義縣番路鄉內甕村,2,張景添,無黨籍及未經政黨推薦,m,0650915,46,臺灣省,專科,N,Y,208
嘉義縣番路鄉新福村,1,江啓賓,無黨籍及未經政黨推薦,m,0550502,56,臺灣省,高中(職)以下,N,Y,185
嘉義縣番路鄉新福村,2,林榮格,無黨籍及未經政黨推薦,m,0570513,54,臺灣省,高中(職),N,N,152
嘉義縣番路鄉下坑村,1,李啟榮,無黨籍及未經政黨推薦,m,0390428,72,臺灣省,高中(職)以下,Y,Y,477
嘉義縣番路鄉番路村,1,謝居彰,無黨籍及未經政黨推薦,m,0460212,65,臺灣省,高中(職)以下,N,Y,534
嘉義縣番路鄉民和村,1,蔡海選,無黨籍及未經政黨推薦,m,0420501,69,臺灣省,高中(職)以下,Y,Y,398
嘉義縣番路鄉民和村,2,劉申記,無黨籍及未經政黨推薦,m,0440420,67,臺灣省,高中(職)以下,N,N,280
嘉義縣番路鄉觸口村,1,鄭建泰,無黨籍及未經政黨推薦,m,0521026,59,臺灣省,專科,Y,Y,312
嘉義縣番路鄉大湖村,1,呂明坤,無黨籍及未經政黨推薦,m,0561210,54,臺灣省,高中(職)以下,N,N,195
嘉義縣番路鄉大湖村,2,邱振聲,無黨籍及未經政黨推薦,m,0390920,72,臺灣省,高中(職)以下,Y,Y,285
嘉義縣番路鄉公田村,1,陳良典,無黨籍及未經政黨推薦,m,0510902,60,臺灣省,高中(職),Y,Y,343
嘉義縣番路鄉公興村,1,張俊國,無黨籍及未經政黨推薦,m,0490826,62,臺灣省,高中(職)以下,Y,Y,267
嘉義縣番路鄉草山村,1,曾秋月,無黨籍及未經政黨推薦,f,0511214,59,臺灣省,高中(職)以下,N,N,78
嘉義縣番路鄉草山村,2,吳政龍,無黨籍及未經政黨推薦,m,0511111,59,臺灣省,高中(職)以下,Y,Y,83
嘉義縣大埔鄉大埔村,1,陳天助,無黨籍及未經政黨推薦,m,0580526,53,臺灣省,高中(職)以下,Y,Y,436
嘉義縣大埔鄉和平村,1,吳慶煌,無黨籍及未經政黨推薦,m,0660320,45,臺灣省,碩士,Y,Y,119
嘉義縣大埔鄉和平村,2,葉至青,無黨籍及未經政黨推薦,m,0750915,36,臺灣省,高中(職)以下,N,N,96
嘉義縣大埔鄉永樂村,1,劉秋香,無黨籍及未經政黨推薦,f,0511111,59,臺灣省,高中(職),Y,Y,178
嘉義縣大埔鄉茄苳村,1,張連進,無黨籍及未經政黨推薦,m,0490419,62,臺灣省,高中(職)以下,Y,Y,136
嘉義縣大埔鄉西興村,1,林昆廣,無黨籍及未經政黨推薦,m,0680706,43,臺灣省,高中(職),Y,Y,367
