地區,政黨,號次,得票數,得票率
苗栗縣苑裡鎮,公民黨,9,23,0.32%
苗栗縣苑裡鎮,中國國民黨,10,2513,34.82%
苗栗縣苑裡鎮,張亞中等150人聯盟,11,55,0.76%
苗栗縣苑裡鎮,王廷興等20人聯盟,12,18,0.25%
苗栗縣通霄鎮,台灣團結聯盟,1,269,4.86%
苗栗縣通霄鎮,建國黨,2,81,1.46%
苗栗縣通霄鎮,中國民眾黨,3,77,1.39%
苗栗縣通霄鎮,無黨團結聯盟,4,19,0.34%
苗栗縣通霄鎮,親民黨,5,236,4.27%
苗栗縣通霄鎮,新黨,6,22,0.40%
苗栗縣通霄鎮,農民黨,7,50,0.90%
苗栗縣通霄鎮,民主進步黨,8,2503,45.26%
苗栗縣通霄鎮,公民黨,9,30,0.54%
苗栗縣通霄鎮,中國國民黨,10,2187,39.53%
苗栗縣通霄鎮,張亞中等150人聯盟,11,30,0.54%
苗栗縣通霄鎮,王廷興等20人聯盟,12,28,0.51%
苗栗縣竹南鎮,台灣團結聯盟,1,712,6.64%
苗栗縣竹南鎮,建國黨,2,28,0.26%
苗栗縣竹南鎮,中國民眾黨,3,168,1.57%
苗栗縣竹南鎮,無黨團結聯盟,4,28,0.26%
苗栗縣竹南鎮,親民黨,5,692,6.46%
苗栗縣竹南鎮,新黨,6,46,0.43%
苗栗縣竹南鎮,農民黨,7,52,0.49%
苗栗縣竹南鎮,民主進步黨,8,4080,38.06%
苗栗縣竹南鎮,公民黨,9,17,0.16%
苗栗縣竹南鎮,中國國民黨,10,4735,44.17%
苗栗縣竹南鎮,張亞中等150人聯盟,11,144,1.34%
苗栗縣竹南鎮,王廷興等20人聯盟,12,17,0.16%
苗栗縣頭份鎮,台灣團結聯盟,1,442,3.68%
苗栗縣頭份鎮,建國黨,2,27,0.22%
苗栗縣頭份鎮,中國民眾黨,3,214,1.78%
苗栗縣頭份鎮,無黨團結聯盟,4,34,0.28%
苗栗縣頭份鎮,親民黨,5,1074,8.95%
苗栗縣頭份鎮,新黨,6,68,0.57%
苗栗縣頭份鎮,農民黨,7,71,0.59%
苗栗縣頭份鎮,民主進步黨,8,3276,27.29%
苗栗縣頭份鎮,公民黨,9,23,0.19%
苗栗縣頭份鎮,中國國民黨,10,6523,54.34%
苗栗縣頭份鎮,張亞中等150人聯盟,11,230,1.92%
苗栗縣頭份鎮,王廷興等20人聯盟,12,23,0.19%
苗栗縣後龍鎮,台灣團結聯盟,1,250,4.74%
苗栗縣後龍鎮,建國黨,2,22,0.42%
苗栗縣後龍鎮,中國民眾黨,3,83,1.57%
苗栗縣後龍鎮,無黨團結聯盟,4,13,0.25%
苗栗縣後龍鎮,親民黨,5,234,4.44%
苗栗縣後龍鎮,新黨,6,24,0.45%
苗栗縣後龍鎮,農民黨,7,48,0.91%
苗栗縣後龍鎮,民主進步黨,8,2087,39.56%
苗栗縣後龍鎮,公民黨,9,27,0.51%
苗栗縣後龍鎮,中國國民黨,10,2436,46.17%
苗栗縣後龍鎮,張亞中等150人聯盟,11,37,0.70%
苗栗縣後龍鎮,王廷興等20人聯盟,12,15,0.28%
苗栗縣卓蘭鎮,台灣團結聯盟,1,209,6.16%
苗栗縣卓蘭鎮,建國黨,2,14,0.41%
苗栗縣卓蘭鎮,中國民眾黨,3,35,1.03%
苗栗縣卓蘭鎮,無黨團結聯盟,4,9,0.27%
苗栗縣卓蘭鎮,親民黨,5,183,5.39%
苗栗縣卓蘭鎮,新黨,6,13,0.38%
苗栗縣卓蘭鎮,農民黨,7,41,1.21%
苗栗縣卓蘭鎮,民主進步黨,8,1677,49.42%
苗栗縣卓蘭鎮,公民黨,9,10,0.29%
苗栗縣卓蘭鎮,中國國民黨,10,1166,34.35%
苗栗縣卓蘭鎮,張亞中等150人聯盟,11,28,0.82%
苗栗縣卓蘭鎮,王廷興等20人聯盟,12,9,0.27%
苗栗縣大湖鄉,台灣團結聯盟,1,90,3.58%
苗栗縣大湖鄉,建國黨,2,8,0.32%
苗栗縣大湖鄉,中國民眾黨,3,31,1.23%
苗栗縣大湖鄉,無黨團結聯盟,4,5,0.20%
苗栗縣大湖鄉,親民黨,5,256,10.17%
苗栗縣大湖鄉,新黨,6,11,0.44%
苗栗縣大湖鄉,農民黨,7,27,1.07%
苗栗縣大湖鄉,民主進步黨,8,715,28.41%
苗栗縣大湖鄉,公民黨,9,5,0.20%
苗栗縣大湖鄉,中國國民黨,10,1348,53.54%
苗栗縣大湖鄉,張亞中等150人聯盟,11,18,0.72%
苗栗縣大湖鄉,王廷興等20人聯盟,12,3,0.12%
苗栗縣公館鄉,台灣團結聯盟,1,181,3.21%
苗栗縣公館鄉,建國黨,2,14,0.25%
苗栗縣公館鄉,中國民眾黨,3,83,1.47%
苗栗縣公館鄉,無黨團結聯盟,4,8,0.14%
苗栗縣公館鄉,親民黨,5,692,12.27%
苗栗縣公館鄉,新黨,6,17,0.30%
苗栗縣公館鄉,農民黨,7,45,0.80%
苗栗縣公館鄉,民主進步黨,8,1952,34.60%
苗栗縣公館鄉,公民黨,9,9,0.16%
苗栗縣公館鄉,中國國民黨,10,2570,45.55%
苗栗縣公館鄉,張亞中等150人聯盟,11,64,1.13%
苗栗縣公館鄉,王廷興等20人聯盟,12,7,0.12%
苗栗縣銅鑼鄉,台灣團結聯盟,1,100,3.47%
苗栗縣銅鑼鄉,建國黨,2,17,0.59%
苗栗縣銅鑼鄉,中國民眾黨,3,63,2.19%
苗栗縣銅鑼鄉,無黨團結聯盟,4,9,0.31%
苗栗縣銅鑼鄉,親民黨,5,338,11.73%
苗栗縣銅鑼鄉,新黨,6,8,0.28%
苗栗縣銅鑼鄉,農民黨,7,22,0.76%
苗栗縣銅鑼鄉,民主進步黨,8,762,26.44%
苗栗縣銅鑼鄉,公民黨,9,14,0.49%
苗栗縣銅鑼鄉,中國國民黨,10,1511,52.42%
苗栗縣銅鑼鄉,張亞中等150人聯盟,11,32,1.11%
苗栗縣銅鑼鄉,王廷興等20人聯盟,12,6,0.21%
苗栗縣南庄鄉,台灣團結聯盟,1,41,2.42%
苗栗縣南庄鄉,建國黨,2,4,0.24%
苗栗縣南庄鄉,中國民眾黨,3,24,1.42%
苗栗縣南庄鄉,無黨團結聯盟,4,8,0.47%
苗栗縣南庄鄉,親民黨,5,156,9.21%
苗栗縣南庄鄉,新黨,6,6,0.35%
苗栗縣南庄鄉,農民黨,7,9,0.53%
苗栗縣南庄鄉,民主進步黨,8,476,28.10%
苗栗縣南庄鄉,公民黨,9,16,0.94%
苗栗縣南庄鄉,中國國民黨,10,888,52.43%
苗栗縣南庄鄉,張亞中等150人聯盟,11,17,1.00%
苗栗縣南庄鄉,王廷興等20人聯盟,12,49,2.89%
苗栗縣頭屋鄉,台灣團結聯盟,1,72,3.61%
苗栗縣頭屋鄉,建國黨,2,4,0.20%
苗栗縣頭屋鄉,中國民眾黨,3,35,1.76%
苗栗縣頭屋鄉,無黨團結聯盟,4,3,0.15%
苗栗縣頭屋鄉,親民黨,5,144,7.23%
苗栗縣頭屋鄉,新黨,6,6,0.30%
苗栗縣頭屋鄉,農民黨,7,14,0.70%
苗栗縣頭屋鄉,民主進步黨,8,526,26.39%
苗栗縣頭屋鄉,公民黨,9,8,0.40%
苗栗縣頭屋鄉,中國國民黨,10,1155,57.96%
苗栗縣頭屋鄉,張亞中等150人聯盟,11,23,1.15%
苗栗縣頭屋鄉,王廷興等20人聯盟,12,3,0.15%
苗栗縣三義鄉,台灣團結聯盟,1,99,3.98%
苗栗縣三義鄉,建國黨,2,6,0.24%
苗栗縣三義鄉,中國民眾黨,3,39,1.57%
苗栗縣三義鄉,無黨團結聯盟,4,12,0.48%
苗栗縣三義鄉,親民黨,5,263,10.57%
苗栗縣三義鄉,新黨,6,14,0.56%
苗栗縣三義鄉,農民黨,7,16,0.64%
苗栗縣三義鄉,民主進步黨,8,771,30.99%
苗栗縣三義鄉,公民黨,9,7,0.28%
苗栗縣三義鄉,中國國民黨,10,1211,48.68%
苗栗縣三義鄉,張亞中等150人聯盟,11,47,1.89%
苗栗縣三義鄉,王廷興等20人聯盟,12,3,0.12%
苗栗縣西湖鄉,台灣團結聯盟,1,44,3.17%
苗栗縣西湖鄉,建國黨,2,10,0.72%
苗栗縣西湖鄉,中國民眾黨,3,27,1.95%
苗栗縣西湖鄉,無黨團結聯盟,4,6,0.43%
苗栗縣西湖鄉,親民黨,5,86,6.20%
苗栗縣西湖鄉,新黨,6,5,0.36%
苗栗縣西湖鄉,農民黨,7,31,2.23%
苗栗縣西湖鄉,民主進步黨,8,293,21.11%
苗栗縣西湖鄉,公民黨,9,2,0.14%
苗栗縣西湖鄉,中國國民黨,10,850,61.24%
苗栗縣西湖鄉,張亞中等150人聯盟,11,30,2.16%
苗栗縣西湖鄉,王廷興等20人聯盟,12,4,0.29%
苗栗縣造橋鄉,台灣團結聯盟,1,73,3.68%
苗栗縣造橋鄉,建國黨,2,6,0.30%
苗栗縣造橋鄉,中國民眾黨,3,26,1.31%
苗栗縣造橋鄉,無黨團結聯盟,4,7,0.35%
苗栗縣造橋鄉,親民黨,5,140,7.05%
苗栗縣造橋鄉,新黨,6,8,0.40%
苗栗縣造橋鄉,農民黨,7,16,0.81%
苗栗縣造橋鄉,民主進步黨,8,548,27.61%
苗栗縣造橋鄉,公民黨,9,6,0.30%
苗栗縣造橋鄉,中國國民黨,10,1089,54.87%
苗栗縣造橋鄉,張亞中等150人聯盟,11,60,3.02%
苗栗縣造橋鄉,王廷興等20人聯盟,12,6,0.30%
苗栗縣三灣鄉,台灣團結聯盟,1,46,3.61%
苗栗縣三灣鄉,建國黨,2,2,0.16%
苗栗縣三灣鄉,中國民眾黨,3,23,1.80%
苗栗縣三灣鄉,無黨團結聯盟,4,5,0.39%
苗栗縣三灣鄉,親民黨,5,113,8.86%
苗栗縣三灣鄉,新黨,6,8,0.63%
苗栗縣三灣鄉,農民黨,7,16,1.25%
苗栗縣三灣鄉,民主進步黨,8,382,29.96%
苗栗縣三灣鄉,公民黨,9,3,0.24%
苗栗縣三灣鄉,中國國民黨,10,655,51.38%
苗栗縣三灣鄉,張亞中等150人聯盟,11,17,1.33%
苗栗縣三灣鄉,王廷興等20人聯盟,12,5,0.39%
苗栗縣獅潭鄉,台灣團結聯盟,1,22,2.21%
苗栗縣獅潭鄉,建國黨,2,1,0.10%
苗栗縣獅潭鄉,中國民眾黨,3,16,1.61%
苗栗縣獅潭鄉,無黨團結聯盟,4,4,0.40%
苗栗縣獅潭鄉,親民黨,5,93,9.35%
苗栗縣獅潭鄉,新黨,6,4,0.40%
苗栗縣獅潭鄉,農民黨,7,11,1.11%
苗栗縣獅潭鄉,民主進步黨,8,281,28.24%
苗栗縣獅潭鄉,公民黨,9,7,0.70%
苗栗縣獅潭鄉,中國國民黨,10,547,54.98%
苗栗縣獅潭鄉,張亞中等150人聯盟,11,7,0.70%
苗栗縣獅潭鄉,王廷興等20人聯盟,12,2,0.20%
苗栗縣泰安鄉,台灣團結聯盟,1,7,1.01%
苗栗縣泰安鄉,建國黨,2,1,0.14%
苗栗縣泰安鄉,中國民眾黨,3,27,3.88%
苗栗縣泰安鄉,無黨團結聯盟,4,9,1.29%
苗栗縣泰安鄉,親民黨,5,119,17.10%
苗栗縣泰安鄉,新黨,6,1,0.14%
苗栗縣泰安鄉,農民黨,7,11,1.58%
苗栗縣泰安鄉,民主進步黨,8,64,9.20%
苗栗縣泰安鄉,公民黨,9,2,0.29%
苗栗縣泰安鄉,中國國民黨,10,450,64.65%
苗栗縣泰安鄉,張亞中等150人聯盟,11,3,0.43%
苗栗縣泰安鄉,王廷興等20人聯盟,12,2,0.29%
臺中縣豐原市,台灣團結聯盟,1,2453,9.42%
臺中縣豐原市,建國黨,2,102,0.39%
臺中縣豐原市,中國民眾黨,3,296,1.14%
臺中縣豐原市,無黨團結聯盟,4,174,0.67%
臺中縣豐原市,親民黨,5,1244,4.78%
臺中縣豐原市,新黨,6,106,0.41%
臺中縣豐原市,農民黨,7,96,0.37%
臺中縣豐原市,民主進步黨,8,12360,47.43%
臺中縣豐原市,公民黨,9,49,0.19%
臺中縣豐原市,中國國民黨,10,8842,33.94%
臺中縣豐原市,張亞中等150人聯盟,11,297,1.14%
臺中縣豐原市,王廷興等20人聯盟,12,32,0.12%
臺中縣大里市,台灣團結聯盟,1,1788,7.07%
臺中縣大里市,建國黨,2,155,0.61%
臺中縣大里市,中國民眾黨,3,337,1.33%
臺中縣大里市,無黨團結聯盟,4,333,1.32%
臺中縣大里市,親民黨,5,1871,7.40%
臺中縣大里市,新黨,6,124,0.49%
臺中縣大里市,農民黨,7,99,0.39%
臺中縣大里市,民主進步黨,8,11288,44.63%
臺中縣大里市,公民黨,9,56,0.22%
臺中縣大里市,中國國民黨,10,8870,35.07%
臺中縣大里市,張亞中等150人聯盟,11,342,1.35%
臺中縣大里市,王廷興等20人聯盟,12,31,0.12%
臺中縣太平市,台灣團結聯盟,1,1537,6.24%
臺中縣太平市,建國黨,2,156,0.63%
臺中縣太平市,中國民眾黨,3,312,1.27%
臺中縣太平市,無黨團結聯盟,4,219,0.89%
臺中縣太平市,親民黨,5,1864,7.56%
臺中縣太平市,新黨,6,155,0.63%
臺中縣太平市,農民黨,7,71,0.29%
臺中縣太平市,民主進步黨,8,9714,39.42%
臺中縣太平市,公民黨,9,47,0.19%
臺中縣太平市,中國國民黨,10,10242,41.54%
臺中縣太平市,張亞中等150人聯盟,11,307,1.25%
臺中縣太平市,王廷興等20人聯盟,12,21,0.09%
臺中縣東勢鎮,台灣團結聯盟,1,559,6.45%
臺中縣東勢鎮,建國黨,2,27,0.31%
臺中縣東勢鎮,中國民眾黨,3,127,1.47%
臺中縣東勢鎮,無黨團結聯盟,4,76,0.88%
臺中縣東勢鎮,親民黨,5,440,5.08%
臺中縣東勢鎮,新黨,6,28,0.32%
臺中縣東勢鎮,農民黨,7,94,1.08%
臺中縣東勢鎮,民主進步黨,8,3237,37.35%
臺中縣東勢鎮,公民黨,9,22,0.25%
臺中縣東勢鎮,中國國民黨,10,3960,45.69%
臺中縣東勢鎮,張亞中等150人聯盟,11,86,0.99%
臺中縣東勢鎮,王廷興等20人聯盟,12,11,0.13%
臺中縣大甲鎮,台灣團結聯盟,1,927,7.68%
臺中縣大甲鎮,建國黨,2,37,0.31%
臺中縣大甲鎮,中國民眾黨,3,157,1.30%
臺中縣大甲鎮,無黨團結聯盟,4,373,3.09%
臺中縣大甲鎮,親民黨,5,427,3.54%
臺中縣大甲鎮,新黨,6,32,0.26%
臺中縣大甲鎮,農民黨,7,85,0.70%
臺中縣大甲鎮,民主進步黨,8,5034,41.68%
臺中縣大甲鎮,公民黨,9,28,0.23%
臺中縣大甲鎮,中國國民黨,10,4888,40.48%
臺中縣大甲鎮,張亞中等150人聯盟,11,60,0.50%
臺中縣大甲鎮,王廷興等20人聯盟,12,28,0.23%
臺中縣清水鎮,台灣團結聯盟,1,748,6.37%
臺中縣清水鎮,建國黨,2,53,0.45%
臺中縣清水鎮,中國民眾黨,3,126,1.07%
臺中縣清水鎮,無黨團結聯盟,4,253,2.15%
臺中縣清水鎮,親民黨,5,513,4.37%
臺中縣清水鎮,新黨,6,46,0.39%
臺中縣清水鎮,農民黨,7,62,0.53%
臺中縣清水鎮,民主進步黨,8,5252,44.72%
臺中縣清水鎮,公民黨,9,28,0.24%
臺中縣清水鎮,中國國民黨,10,4530,38.57%
臺中縣清水鎮,張亞中等150人聯盟,11,110,0.94%
臺中縣清水鎮,王廷興等20人聯盟,12,23,0.20%
臺中縣沙鹿鎮,台灣團結聯盟,1,676,6.06%
臺中縣沙鹿鎮,建國黨,2,35,0.31%
臺中縣沙鹿鎮,中國民眾黨,3,156,1.40%
臺中縣沙鹿鎮,無黨團結聯盟,4,1244,11.16%
臺中縣沙鹿鎮,親民黨,5,543,4.87%
臺中縣沙鹿鎮,新黨,6,52,0.47%
臺中縣沙鹿鎮,農民黨,7,52,0.47%
臺中縣沙鹿鎮,民主進步黨,8,4148,37.19%
臺中縣沙鹿鎮,公民黨,9,32,0.29%
臺中縣沙鹿鎮,中國國民黨,10,4086,36.64%
臺中縣沙鹿鎮,張亞中等150人聯盟,11,106,0.95%
臺中縣沙鹿鎮,王廷興等20人聯盟,12,21,0.19%
臺中縣梧棲鎮,台灣團結聯盟,1,417,5.95%
臺中縣梧棲鎮,建國黨,2,25,0.36%
臺中縣梧棲鎮,中國民眾黨,3,77,1.10%
臺中縣梧棲鎮,無黨團結聯盟,4,137,1.96%
臺中縣梧棲鎮,親民黨,5,345,4.92%
臺中縣梧棲鎮,新黨,6,30,0.43%
臺中縣梧棲鎮,農民黨,7,32,0.46%
臺中縣梧棲鎮,民主進步黨,8,2931,41.82%
臺中縣梧棲鎮,公民黨,9,14,0.20%
臺中縣梧棲鎮,中國國民黨,10,2922,41.70%
臺中縣梧棲鎮,張亞中等150人聯盟,11,64,0.91%
臺中縣梧棲鎮,王廷興等20人聯盟,12,13,0.19%
臺中縣后里鄉,台灣團結聯盟,1,729,8.14%
臺中縣后里鄉,建國黨,2,52,0.58%
臺中縣后里鄉,中國民眾黨,3,104,1.16%
臺中縣后里鄉,無黨團結聯盟,4,138,1.54%
臺中縣后里鄉,親民黨,5,408,4.56%
臺中縣后里鄉,新黨,6,37,0.41%
臺中縣后里鄉,農民黨,7,63,0.70%
臺中縣后里鄉,民主進步黨,8,3540,39.55%
臺中縣后里鄉,公民黨,9,22,0.25%
臺中縣后里鄉,中國國民黨,10,3757,41.98%
臺中縣后里鄉,張亞中等150人聯盟,11,74,0.83%
臺中縣后里鄉,王廷興等20人聯盟,12,27,0.30%
臺中縣神岡鄉,台灣團結聯盟,1,855,9.30%
臺中縣神岡鄉,建國黨,2,41,0.45%
臺中縣神岡鄉,中國民眾黨,3,109,1.19%
臺中縣神岡鄉,無黨團結聯盟,4,71,0.77%
臺中縣神岡鄉,親民黨,5,403,4.38%
臺中縣神岡鄉,新黨,6,28,0.30%
臺中縣神岡鄉,農民黨,7,46,0.50%
臺中縣神岡鄉,民主進步黨,8,4532,49.31%
臺中縣神岡鄉,公民黨,9,36,0.39%
臺中縣神岡鄉,中國國民黨,10,2978,32.40%
臺中縣神岡鄉,張亞中等150人聯盟,11,85,0.92%
臺中縣神岡鄉,王廷興等20人聯盟,12,8,0.09%
臺中縣潭子鄉,台灣團結聯盟,1,990,7.10%
臺中縣潭子鄉,建國黨,2,56,0.40%
臺中縣潭子鄉,中國民眾黨,3,180,1.29%
臺中縣潭子鄉,無黨團結聯盟,4,70,0.50%
臺中縣潭子鄉,親民黨,5,1018,7.30%
臺中縣潭子鄉,新黨,6,69,0.49%
臺中縣潭子鄉,農民黨,7,65,0.47%
臺中縣潭子鄉,民主進步黨,8,6068,43.48%
臺中縣潭子鄉,公民黨,9,38,0.27%
臺中縣潭子鄉,中國國民黨,10,5230,37.49%
臺中縣潭子鄉,張亞中等150人聯盟,11,150,1.08%
臺中縣潭子鄉,王廷興等20人聯盟,12,18,0.13%
臺中縣大雅鄉,台灣團結聯盟,1,722,6.72%
臺中縣大雅鄉,建國黨,2,67,0.62%
臺中縣大雅鄉,中國民眾黨,3,144,1.34%
臺中縣大雅鄉,無黨團結聯盟,4,75,0.70%
臺中縣大雅鄉,親民黨,5,772,7.18%
臺中縣大雅鄉,新黨,6,73,0.68%
臺中縣大雅鄉,農民黨,7,48,0.45%
臺中縣大雅鄉,民主進步黨,8,3979,37.03%
臺中縣大雅鄉,公民黨,9,17,0.16%
臺中縣大雅鄉,中國國民黨,10,4695,43.70%
臺中縣大雅鄉,張亞中等150人聯盟,11,143,1.33%
臺中縣大雅鄉,王廷興等20人聯盟,12,10,0.09%
臺中縣新社鄉,台灣團結聯盟,1,307,7.22%
臺中縣新社鄉,建國黨,2,26,0.61%
臺中縣新社鄉,中國民眾黨,3,45,1.06%
臺中縣新社鄉,無黨團結聯盟,4,29,0.68%
臺中縣新社鄉,親民黨,5,173,4.07%
臺中縣新社鄉,新黨,6,12,0.28%
臺中縣新社鄉,農民黨,7,35,0.82%
臺中縣新社鄉,民主進步黨,8,1569,36.90%
臺中縣新社鄉,公民黨,9,5,0.12%
臺中縣新社鄉,中國國民黨,10,2023,47.58%
臺中縣新社鄉,張亞中等150人聯盟,11,23,0.54%
臺中縣新社鄉,王廷興等20人聯盟,12,5,0.12%
臺中縣石岡鄉,台灣團結聯盟,1,148,5.28%
臺中縣石岡鄉,建國黨,2,10,0.36%
臺中縣石岡鄉,中國民眾黨,3,23,0.82%
臺中縣石岡鄉,無黨團結聯盟,4,13,0.46%
臺中縣石岡鄉,親民黨,5,99,3.53%
臺中縣石岡鄉,新黨,6,12,0.43%
臺中縣石岡鄉,農民黨,7,19,0.68%
臺中縣石岡鄉,民主進步黨,8,1006,35.89%
臺中縣石岡鄉,公民黨,9,11,0.39%
臺中縣石岡鄉,中國國民黨,10,1446,51.58%
臺中縣石岡鄉,張亞中等150人聯盟,11,15,0.54%
臺中縣石岡鄉,王廷興等20人聯盟,12,1,0.04%
臺中縣外埔鄉,台灣團結聯盟,1,251,5.39%
臺中縣外埔鄉,建國黨,2,13,0.28%
臺中縣外埔鄉,中國民眾黨,3,57,1.22%
臺中縣外埔鄉,無黨團結聯盟,4,166,3.56%
臺中縣外埔鄉,親民黨,5,181,3.89%
臺中縣外埔鄉,新黨,6,23,0.49%
臺中縣外埔鄉,農民黨,7,42,0.90%
臺中縣外埔鄉,民主進步黨,8,1495,32.10%
臺中縣外埔鄉,公民黨,9,22,0.47%
臺中縣外埔鄉,中國國民黨,10,2362,50.71%
臺中縣外埔鄉,張亞中等150人聯盟,11,34,0.73%
臺中縣外埔鄉,王廷興等20人聯盟,12,12,0.26%
臺中縣大安鄉,台灣團結聯盟,1,244,7.59%
臺中縣大安鄉,建國黨,2,15,0.47%
臺中縣大安鄉,中國民眾黨,3,35,1.09%
臺中縣大安鄉,無黨團結聯盟,4,109,3.39%
臺中縣大安鄉,親民黨,5,108,3.36%
臺中縣大安鄉,新黨,6,9,0.28%
臺中縣大安鄉,農民黨,7,18,0.56%
臺中縣大安鄉,民主進步黨,8,1257,39.09%
臺中縣大安鄉,公民黨,9,6,0.19%
臺中縣大安鄉,中國國民黨,10,1394,43.32%
臺中縣大安鄉,張亞中等150人聯盟,11,16,0.50%
臺中縣大安鄉,王廷興等20人聯盟,12,5,0.16%
臺中縣烏日鄉,台灣團結聯盟,1,725,6.99%
臺中縣烏日鄉,建國黨,2,45,0.43%
臺中縣烏日鄉,中國民眾黨,3,127,1.22%
臺中縣烏日鄉,無黨團結聯盟,4,120,1.16%
臺中縣烏日鄉,親民黨,5,618,5.96%
臺中縣烏日鄉,新黨,6,49,0.47%
臺中縣烏日鄉,農民黨,7,69,0.67%
臺中縣烏日鄉,民主進步黨,8,4406,42.51%
臺中縣烏日鄉,公民黨,9,27,0.26%
臺中縣烏日鄉,中國國民黨,10,4046,39.02%
臺中縣烏日鄉,張亞中等150人聯盟,11,106,1.02%
臺中縣烏日鄉,王廷興等20人聯盟,12,30,0.29%
臺中縣大肚鄉,台灣團結聯盟,1,537,6.02%
臺中縣大肚鄉,建國黨,2,30,0.34%
臺中縣大肚鄉,中國民眾黨,3,121,1.36%
臺中縣大肚鄉,無黨團結聯盟,4,402,4.51%
臺中縣大肚鄉,親民黨,5,430,4.82%
臺中縣大肚鄉,新黨,6,43,0.48%
臺中縣大肚鄉,農民黨,7,50,0.56%
臺中縣大肚鄉,民主進步黨,8,3599,40.34%
臺中縣大肚鄉,公民黨,9,31,0.35%
臺中縣大肚鄉,中國國民黨,10,3594,40.30%
臺中縣大肚鄉,張亞中等150人聯盟,11,72,0.81%
臺中縣大肚鄉,王廷興等20人聯盟,12,10,0.11%
臺中縣龍井鄉,台灣團結聯盟,1,526,5.51%
臺中縣龍井鄉,建國黨,2,38,0.40%
臺中縣龍井鄉,中國民眾黨,3,112,1.17%
臺中縣龍井鄉,無黨團結聯盟,4,558,5.85%
臺中縣龍井鄉,親民黨,5,490,5.14%
臺中縣龍井鄉,新黨,6,51,0.53%
臺中縣龍井鄉,農民黨,7,67,0.70%
臺中縣龍井鄉,民主進步黨,8,3960,41.53%
臺中縣龍井鄉,公民黨,9,24,0.25%
臺中縣龍井鄉,中國國民黨,10,3599,37.73%
臺中縣龍井鄉,張亞中等150人聯盟,11,97,1.02%
臺中縣龍井鄉,王廷興等20人聯盟,12,16,0.17%
臺中縣霧峰鄉,台灣團結聯盟,1,668,6.37%
臺中縣霧峰鄉,建國黨,2,74,0.71%
臺中縣霧峰鄉,中國民眾黨,3,117,1.12%
臺中縣霧峰鄉,無黨團結聯盟,4,142,1.35%
臺中縣霧峰鄉,親民黨,5,690,6.58%
臺中縣霧峰鄉,新黨,6,58,0.55%
臺中縣霧峰鄉,農民黨,7,78,0.74%
臺中縣霧峰鄉,民主進步黨,8,4669,44.57%
臺中縣霧峰鄉,公民黨,9,18,0.17%
臺中縣霧峰鄉,中國國民黨,10,3820,36.45%
臺中縣霧峰鄉,張亞中等150人聯盟,11,127,1.21%
臺中縣霧峰鄉,王廷興等20人聯盟,12,19,0.18%
臺中縣和平鄉,台灣團結聯盟,1,53,3.26%
臺中縣和平鄉,建國黨,2,6,0.37%
臺中縣和平鄉,中國民眾黨,3,32,1.97%
臺中縣和平鄉,無黨團結聯盟,4,46,2.83%
臺中縣和平鄉,親民黨,5,107,6.58%
臺中縣和平鄉,新黨,6,8,0.49%
臺中縣和平鄉,農民黨,7,8,0.49%
臺中縣和平鄉,民主進步黨,8,332,20.43%
臺中縣和平鄉,公民黨,9,8,0.49%
臺中縣和平鄉,中國國民黨,10,1003,61.74%
臺中縣和平鄉,張亞中等150人聯盟,11,16,0.98%
臺中縣和平鄉,王廷興等20人聯盟,12,6,0.37%
彰化縣彰化市,台灣團結聯盟,1,3337,8.40%
彰化縣彰化市,建國黨,2,190,0.48%
彰化縣彰化市,中國民眾黨,3,395,0.99%
彰化縣彰化市,無黨團結聯盟,4,240,0.60%
彰化縣彰化市,親民黨,5,2518,6.34%
彰化縣彰化市,新黨,6,166,0.42%
彰化縣彰化市,農民黨,7,159,0.40%
彰化縣彰化市,民主進步黨,8,16740,42.16%
彰化縣彰化市,公民黨,9,78,0.20%
彰化縣彰化市,中國國民黨,10,15432,38.86%
彰化縣彰化市,張亞中等150人聯盟,11,388,0.98%
彰化縣彰化市,王廷興等20人聯盟,12,67,0.17%
彰化縣花壇鄉,台灣團結聯盟,1,483,6.31%
彰化縣花壇鄉,建國黨,2,21,0.27%
彰化縣花壇鄉,中國民眾黨,3,82,1.07%
彰化縣花壇鄉,無黨團結聯盟,4,79,1.03%
彰化縣花壇鄉,親民黨,5,413,5.40%
彰化縣花壇鄉,新黨,6,22,0.29%
彰化縣花壇鄉,農民黨,7,58,0.76%
彰化縣花壇鄉,民主進步黨,8,3038,39.70%
彰化縣花壇鄉,公民黨,9,22,0.29%
彰化縣花壇鄉,中國國民黨,10,3367,44.01%
彰化縣花壇鄉,張亞中等150人聯盟,11,57,0.74%
彰化縣花壇鄉,王廷興等20人聯盟,12,10,0.13%
彰化縣芬園鄉,台灣團結聯盟,1,225,5.21%
彰化縣芬園鄉,建國黨,2,24,0.56%
彰化縣芬園鄉,中國民眾黨,3,32,0.74%
彰化縣芬園鄉,無黨團結聯盟,4,55,1.27%
彰化縣芬園鄉,親民黨,5,200,4.63%
彰化縣芬園鄉,新黨,6,15,0.35%
彰化縣芬園鄉,農民黨,7,30,0.69%
彰化縣芬園鄉,民主進步黨,8,2175,50.32%
彰化縣芬園鄉,公民黨,9,13,0.30%
彰化縣芬園鄉,中國國民黨,10,1521,35.19%
彰化縣芬園鄉,張亞中等150人聯盟,11,25,0.58%
